"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.machine_solutions","Answer.technique.Kadanes_algorithm","Answer.technique.back_tracking","Answer.technique.binary_search","Answer.technique.break_statement","Answer.technique.continue_statement","Answer.technique.depth_first_search","Answer.technique.dictionary","Answer.technique.divide_&_conquer","Answer.technique.dynamic_programming","Answer.technique.for_loop","Answer.technique.graph","Answer.technique.graph_traversal","Answer.technique.greedy_algorithm","Answer.technique.hashmap","Answer.technique.heap","Answer.technique.if_statement","Answer.technique.linked_list","Answer.technique.match_statement","Answer.technique.matrix_operation","Answer.technique.minimax","Answer.technique.misc","Answer.technique.pass_statement","Answer.technique.queue","Answer.technique.recursion","Answer.technique.set","Answer.technique.sliding_window","Answer.technique.sorting","Answer.technique.stack","Answer.technique.topological_sort","Answer.technique.tree","Answer.technique.tuple","Answer.technique.two_pointers","Answer.technique.while_loop","Answer.technique.width_first_search","Approve","Reject"
"3UXQ63NLBT2I08RDVPYV2P63992BLR","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","31N2WW6R9B6UK5BYKOMTDDYM4XMF3P","ASQIP0BTUIBHO","Approved","Thu Oct 23 12:17:00 PDT 2025","Thu Oct 23 12:17:04 PDT 2025","Sun Oct 26 12:17:04 PDT 2025","Sun Oct 26 12:17:49 PDT 2025","","","4","100% (111/111)","100% (49/49)","100% (49/49)","def solve():
    from collections import Counter
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"3UXQ63NLBT2I08RDVPYV2P63992BLR","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","3P529IW9KI1B091NQUQT9ZS34J9LF5","A3D6HNGN48D9H9","Approved","Sun Oct 19 18:48:51 PDT 2025","Sun Oct 19 18:49:00 PDT 2025","Wed Oct 22 18:49:00 PDT 2025","Wed Oct 22 18:49:49 PDT 2025","","","9","100% (60/60)","100% (60/60)","100% (40/40)","def solve():
    from collections import Counter
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
"3UXQ63NLBT2I08RDVPYV2P63992BLR","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","3PZDLQMM0D1YWBV5PMINMX8R16N2CJ","A189Q7EDEDSQ34","Approved","Tue Oct 14 10:41:58 PDT 2025","Tue Oct 14 10:42:01 PDT 2025","Fri Oct 17 10:42:01 PDT 2025","Fri Oct 17 10:42:49 PDT 2025","","","3","100% (65/65)","100% (65/65)","0% (0/0)","def solve():
    from collections import Counter
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"31JUPBOOS6KZYAT6SDELBNG213HL82","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","323Q6SJS82W9EDIXZ9BVH7ZWN2ZHFT","A189Q7EDEDSQ34","Approved","Fri Oct 17 12:38:24 PDT 2025","Fri Oct 17 12:38:31 PDT 2025","Mon Oct 20 12:38:31 PDT 2025","Mon Oct 20 12:38:49 PDT 2025","","","7","100% (65/65)","100% (65/65)","0% (0/0)","def solve():
    from sys import stdin, stdout
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"31JUPBOOS6KZYAT6SDELBNG213HL82","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","3LPW2N6LKDIMH2VSTW5LEAX9SGS5U4","ASQIP0BTUIBHO","Approved","Thu Oct 23 12:40:55 PDT 2025","Thu Oct 23 12:41:00 PDT 2025","Sun Oct 26 12:41:00 PDT 2025","Sun Oct 26 12:41:49 PDT 2025","","","5","100% (111/111)","100% (49/49)","100% (49/49)","def solve():
    from sys import stdin, stdout
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"31JUPBOOS6KZYAT6SDELBNG213HL82","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","3TR2532VI9A9MQKCMGBCZE2Y7V1J6Y","A3D6HNGN48D9H9","Approved","Sun Oct 19 18:41:08 PDT 2025","Sun Oct 19 18:41:41 PDT 2025","Wed Oct 22 18:41:41 PDT 2025","Wed Oct 22 18:41:49 PDT 2025","","","33","100% (60/60)","100% (60/60)","100% (40/40)","def solve():
    from sys import stdin, stdout
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
"3PEG1BH7BX77G29VAPMUNPTOK9XBKO","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","33C7UALJV5EPVNNWP624FS23J9R815","A3D6HNGN48D9H9","Approved","Sun Oct 19 18:47:24 PDT 2025","Sun Oct 19 18:48:48 PDT 2025","Wed Oct 22 18:48:48 PDT 2025","Wed Oct 22 18:48:49 PDT 2025","","","84","100% (60/60)","100% (60/60)","100% (40/40)","from typing import List

def solve():
    # Type your code here
    pass
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"3PEG1BH7BX77G29VAPMUNPTOK9XBKO","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","3GFK2QRXXTXZ96KXOWKMWYI6DVV5WT","A189Q7EDEDSQ34","Approved","Thu Oct 09 15:46:21 PDT 2025","Thu Oct 09 15:46:30 PDT 2025","Sun Oct 12 15:46:30 PDT 2025","Sun Oct 12 15:46:49 PDT 2025","","","9","100% (65/65)","100% (65/65)","0% (0/0)","from typing import List

def solve():
    # Type your code here
    pass
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false"
"3PEG1BH7BX77G29VAPMUNPTOK9XBKO","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","3UN61F00HG5U1A3BP2AG9ZAPLHO5R0","ASQIP0BTUIBHO","Approved","Thu Oct 23 12:40:37 PDT 2025","Thu Oct 23 12:40:41 PDT 2025","Sun Oct 26 12:40:41 PDT 2025","Sun Oct 26 12:40:49 PDT 2025","","","4","100% (111/111)","100% (49/49)","100% (49/49)","from typing import List

def solve():
    # Type your code here
    pass
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"3TZDZ3Y0KBMMM88C4V2GR42ZN3U919","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","31HQ4X3T3CQK4E69WEQSGYBIT93LSO","A3D6HNGN48D9H9","Approved","Sun Oct 19 19:30:57 PDT 2025","Sun Oct 19 19:33:55 PDT 2025","Wed Oct 22 19:33:55 PDT 2025","Wed Oct 22 19:34:49 PDT 2025","","","178","100% (60/60)","100% (60/60)","100% (40/40)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    
    index = 0
    t = int(data[index])
    index += 1
    
    results = []
    for _ in range(t):
        n = int(data[index])
        index += 1
        a = list(map(int, data[index:index+n]))
        index += n
        b = list(range(1, n+1))
        
        # Calculate the target sum for the first element
        target_sum = a[0] + 1
        
        # Find the first element in b that can satisfy the condition
        for i in range(n):
            if a[i] + b[i] >= target_sum:
                results.append(b[i])
                b.pop(i)
                break
        
        # Sort the remaining elements in b
        for i in range(n-1):
            for j in range(i+1, n):
                if a[i] + b[i] <= a[j] + b[j]:
                    b[i], b[j] = b[j], b[i]
        
        results.append(b)
    
    for result in results:
        print(' '.join(map(str, result)))
","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"3TZDZ3Y0KBMMM88C4V2GR42ZN3U919","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:00 PDT 2025","3","BatchId:418124;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:09 PST 2025","","","3TEM0PF1QPD15TY5AV9KNFXUP8HD0C","A189Q7EDEDSQ34","Approved","Fri Oct 17 12:55:03 PDT 2025","Fri Oct 17 12:56:55 PDT 2025","Mon Oct 20 12:56:55 PDT 2025","Mon Oct 20 12:57:49 PDT 2025","","","112","100% (65/65)","100% (65/65)","0% (0/0)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    
    index = 0
    t = int(data[index])
    index += 1
    
    results = []
    for _ in range(t):
        n = int(data[index])
        index += 1
        a = list(map(int, data[index:index+n]))
        index += n
        b = list(range(1, n+1))
        
        # Calculate the target sum for the first element
        target_sum = a[0] + 1
        
        # Find the first element in b that can satisfy the condition
        for i in range(n):
            if a[i] + b[i] >= target_sum:
                results.append(b[i])
                b.pop(i)
                break
        
        # Sort the remaining elements in b
        for i in range(n-1):
            for j in range(i+1, n):
                if a[i] + b[i] <= a[j] + b[j]:
                    b[i], b[j] = b[j], b[i]
        
        results.append(b)
    
    for result in results:
        print(' '.join(map(str, result)))
","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
